#1
double initialDate(1,6)   # Meteo initial date
2010 1 1 0 0 0

double ambient(8760,10) # TMY NREL NSRDB time DNI GHI DHI Tamb WindSpeed WindDir RH Preassure DewPoint
763200.0	105.00	51.00	39.00	299.15	4.90	186.00	0.54	99900.00	289.15
766800.0	137.00	127.00	83.00	300.55	5.70	194.00	0.53	100000.00	290.05
770400.0	483.00	429.00	180.00	302.05	6.40	202.00	0.51	100000.00	291.05
774000.0	675.00	657.00	192.00	302.85	6.70	205.00	0.50	100100.00	291.45
777600.0	667.00	797.00	243.00	303.75	7.40	208.00	0.48	100100.00	291.55
781200.0	771.00	942.00	225.00	303.25	8.30	208.00	0.49	100200.00	291.35
784800.0	38.00	409.00	372.00	302.15	8.90	205.00	0.49	100300.00	290.55
788400.0	0.00	83.00	83.00	300.35	9.00	202.00	0.49	100400.00	288.95
792000.0	0.00	99.00	99.00	298.05	8.50	200.00	0.53	100400.00	287.95
795600.0	0.00	72.00	72.00	296.25	7.80	196.00	0.58	100400.00	287.55
799200.0	3.00	143.00	141.00	295.45	7.10	191.00	0.59	100500.00	287.05
802800.0	23.00	149.00	138.00	295.05	6.70	188.00	0.57	100500.00	286.15
806400.0	0.00	23.00	23.00	294.55	6.70	186.00	0.53	100500.00	284.65
810000.0	0.00	5.00	5.00	293.85	6.60	184.00	0.51	100600.00	283.35
813600.0	0.00	0.00	0.00	293.35	6.60	182.00	0.51	100700.00	282.95
817200.0	0.00	0.00	0.00	292.95	6.60	179.00	0.53	100700.00	283.05
820800.0	0.00	0.00	0.00	292.55	6.60	176.00	0.54	100800.00	282.95
824400.0	0.00	0.00	0.00	292.05	6.40	171.00	0.55	100800.00	282.85
828000.0	0.00	0.00	0.00	291.55	6.10	167.00	0.56	100700.00	282.75
831600.0	0.00	0.00	0.00	291.15	5.70	164.00	0.58	100700.00	282.75
835200.0	0.00	0.00	0.00	290.75	5.50	163.00	0.60	100700.00	282.95
838800.0	0.00	0.00	0.00	290.35	5.20	162.00	0.62	100700.00	283.05
842400.0	0.00	0.00	0.00	290.05	5.00	160.00	0.64	100700.00	283.15
846000.0	0.00	0.00	0.00	289.85	5.10	157.00	0.65	100800.00	283.25
849600.0	241.00	66.00	39.00	290.45	5.70	153.00	0.62	100900.00	283.25
853200.0	347.00	221.00	111.00	291.95	6.00	148.00	0.53	100900.00	282.35
856800.0	452.00	414.00	182.00	294.35	5.80	145.00	0.42	100900.00	281.05
